FAO ISSCFC ,Basic Level,Parent Code,ISSCAAP Code, HS 2012 , SITC3 Code, CPC 2.1, FAO ISSCFC description in English
036.0.3.1.90,1,036.0.3.1,47,0306.29,036,0439,"Crustaceans and molluscs, live, for breeding and other purposes, nei"
036.0.3.2,0,036.0.3,47,0306.29,036,,"Crustaceans and molluscs, live, for human food"
036.0.3.2.90,1,036.0.3.2,47,0306.29,036,0439,"Crustaceans and molluscs, live, for human food nei"
036.0.3.3,0,036.0.3,47,0306.29,036,,"Crustaceans and molluscs, fresh or chilled"
036.0.3.3.90,1,036.0.3.3,47,0306.29,036,0439,"Crustaceans and molluscs, nei, fresh or chilled"
036.0.3.4,0,036.0.3,47,0306.19,036,,"Crustaceans and molluscs, frozen"
036.0.3.4.90,1,036.0.3.4,47,0306.19,036,21259,"Crustaceans and molluscs, nei, frozen"
036.0.3.5,0,036.0.3,47,0306.29,036,,"Crustaceans and molluscs, dried, salted or in brine"
036.0.3.5.90,1,036.0.3.5,47,0306.29,036,21259,"Crustaceans and molluscs, dried, salted or in brine, nei"
036.0.4,1,036.0,47,0306.29,036,21259,"Crustaceans and molluscs, fresh, frozen, dried, salted, etc.  "
037,0,03,39,1604.19,037,,"Fish, crustaceans, molluscs and other aquatic invertebrates, prepared or preserved, n.e.s."
037.1,0,037,39,1604.19,037.1,,Fish prepared or preserved
037.1.1,0,037.1,39,1604.19,037.15,,"Fish prepared or preserved, whole or in pieces, not minced"
037.1.1.3,0,037.1.1,13,1604.19,037.15,,"Freshwater fish prepared or preserved, not minced"
037.1.1.3.2,0,037.1.1.3,12,1604.19,037.15,,"Tilapias and other cichlids prep. or pres., not minced"
037.1.1.3.2.20,1,037.1.1.3.2,12,1604.19,037.15,21242,"Tilapias prepared or preserved, not minced"
037.1.1.3.9,0,037.1.1.3,13,1604.19,037.15,,"Miscellaneous freshwater fish, prepared or preserved, not minced"
037.1.1.3.9.90,1,037.1.1.3.9,13,1604.19,037.15,21242,"Miscellaneous freshwater fish, prepared or preserved, not minced, nei"
037.1.1.4,0,037.1.1,25,1604.19,037.15,,"Diadromous fish prepared or preserved, not minced"
037.1.1.4.2,0,037.1.1.4,22,1604.17,037.15,,"River eels, prepared or preserved, not minced"
037.1.1.4.2.10,1,037.1.1.4.2,22,1604.17,037.15,21242,"River eels, prepared or preserved, not minced, nei"
037.1.1.4.3,0,037.1.1.4,23,1604.11,037.11,,"Salmons, trouts, smelts, prepared or preserved, not minced"
037.1.1.4.3.20,1,037.1.1.4.3,23,1604.11,037.11,21242,"Atlantic salmon, not minced, prepared or preserved"
037.1.1.4.3.251,1,037.1.1.4.3,23,1604.11,037.11,21242,"Pink salmon, not minced, in oil, prepared or preserved"
037.1.1.4.3.259,1,037.1.1.4.3,23,1604.11,037.11,21242,"Pink salmon, not minced, prepared or preserved, nei"
037.1.1.4.3.26,1,037.1.1.4.3,23,1604.11,037.11,21242,"Chum salmon, not minced, prepared or preserved"
037.1.1.4.3.271,1,037.1.1.4.3,23,1604.11,037.11,21242,"Sockeye salmon prepared or preserved, not minced, in oil"
037.1.1.4.3.279,1,037.1.1.4.3,23,1604.11,037.11,21242,"Sockeye salmon, not minced, prepared or preserved, nei"
037.1.1.4.3.28,1,037.1.1.4.3,23,1604.11,037.11,21242,"Chinook salmon, not minced, prepared or preserved"
037.1.1.4.3.29,1,037.1.1.4.3,23,1604.11,037.11,21242,"Coho salmon, not minced, prepared or preserved"
037.1.1.4.3.30,1,037.1.1.4.3,23,1604.11,037.11,21242,"Pacific salmons nei, not minced, prepared or preserved"
037.1.1.4.3.391,1,037.1.1.4.3,23,1604.11,037.11,21242,"Salmon nei, not minced, in oil, prepared or preserved"
037.1.1.4.3.392,1,037.1.1.4.3,23,1604.11,037.11,21242,"Salmon nei, not minced, prep.or pres, in airtight containers"
037.1.1.4.3.393,1,037.1.1.4.3,23,1604.11,037.11,21242,"Salmon nei prep. or pres., not minced, not in airtight containers"
037.1.1.4.3.399,1,037.1.1.4.3,23,1604.11,037.11,21242,"Salmon nei, not minced, prepared or preserved"
037.1.1.4.3.50,1,037.1.1.4.3,23,1604.19,037.15,21242,"Trouts, not minced, prepared or preserved"
037.1.1.4.3.90,1,037.1.1.4.3,23,1604.19,037.15,21242,"Salmonoids, not minced, prepared or preserved"
037.1.1.4.5,0,037.1.1.4,25,1604.19,037.15,,"Miscellaneous diadromous fish,  prepared or preserved, not minced,"
037.1.1.4.5.90,1,037.1.1.4.5,25,1604.19,037.15,21242,"Miscellaneous diadromous fish not minced, prep. or pres., nei"
037.1.1.5,0,037.1.1,39,1604.19,037.15,,"Marine fish, prepared or preserved, not minced, "
037.1.1.5.1,0,037.1.1.5,31,1604.19,037.15,,"Flounders, halibuts, soles, etc., prepared or preserved, not minced"
037.1.1.5.1.90,1,037.1.1.5.1,31,1604.19,037.15,21242,"Flatfish nei, prepared or preserved, not minced"
037.1.1.5.2,0,037.1.1.5,32,1604.19,037.15,,"Cods, hakes, haddocks, etc., prep. or pres.,  not minced"
037.1.1.5.2.19,1,037.1.1.5.2,32,1604.19,037.15,21242,"Cods, not minced, prepared or preserved"
037.1.1.5.2.29,1,037.1.1.5.2,32,1604.19,037.15,21242,"Alaska pollock, not minced, prepared or preserved"
037.1.1.5.2.40,1,037.1.1.5.2,32,1604.19,037.15,21242,"Saithe (=Pollock), not minced, prepared or preserved"
037.1.1.5.2.69,1,037.1.1.5.2,32,1604.19,037.15,21242,"Hake, not minced, prepared or preserved"
037.1.1.5.2.90,1,037.1.1.5.2,32,1604.19,037.15,21242,"Gadiformes, not minced, prepared or preserved"
037.1.1.5.3,0,037.1.1.5,33,1604.19,037.15,,"Miscellaneous coastal fish, prepared or preserved, not minced"
037.1.1.5.3.90,1,037.1.1.5.3,33,1604.19,037.15,21242,"Miscellaneous coastal fish, not minced, prep. or pres., nei"
037.1.1.5.4,0,037.1.1.5,34,1604.19,037.15,,"Miscellaneous demersal fish, prepared or preserved, not minced"
037.1.1.5.4.90,1,037.1.1.5.4,34,1604.19,037.15,21242,"Miscellaneous demersal fish, not minced, prep. or pres., nei"
037.1.1.5.5,0,037.1.1.5,35,1604.19,037.12,,"Herrings, sardines, anchovies, etc., prep. or pres., not minced"
037.1.1.5.5.111,1,037.1.1.5.5,35,1604.12,037.12,21242,"Atlantic herring, not minced, in oil, prep. or pres."
037.1.1.5.5.112,1,037.1.1.5.5,35,1604.12,037.12,21242,"Atlantic herring, not minced, marinated, prep. or pres."
037.1.1.5.5.113,1,037.1.1.5.5,35,1604.12,037.12,21242,"Atlantic herring, not minced, smoked in oil, prep. or pres."
037.1.1.5.5.114,1,037.1.1.5.5,35,1604.12,037.12,21242,"Atlantic herring, not minced, smoked in tomato sauce, prep. or pres."
037.1.1.5.5.119,1,037.1.1.5.5,35,1604.12,037.12,21242,"Atlantic herring, not minced, prep. or pres., nei"
037.1.1.5.5.191,1,037.1.1.5.5,35,1604.12,037.12,21242,"Herrings, not minced, in oil, prepared or preserved"
037.1.1.5.5.192,1,037.1.1.5.5,35,1604.12,037.12,21242,"Herrings, not minced, marinated, prepared or preserved"
037.1.1.5.5.193,1,037.1.1.5.5,35,1604.12,037.12,21242,"Herrings, not minced, smoked, in oil or in tomato sauce, prep. or pres."
037.1.1.5.5.194,1,037.1.1.5.5,35,1604.12,037.12,21242,"Herring kippers, prepared or preserved"
037.1.1.5.5.195,1,037.1.1.5.5,35,1604.12,037.12,21242,"Herring fillets, incl. coated in batter, cooked or not"
037.1.1.5.5.196,1,037.1.1.5.5,35,1604.12,037.12,21242,"Herrings, not minced, pickled, incl. fillets, prep. or pres."
037.1.1.5.5.197,1,037.1.1.5.5,35,1604.12,037.12,21242,"Herrings, not minced, prep. or pres. in airtight containers, nei"
037.1.1.5.5.198,1,037.1.1.5.5,35,1604.12,037.12,21242,"Herrings, not minced, prep. or pres., not in airtight containers"
037.1.1.5.5.199,1,037.1.1.5.5,35,1604.12,037.12,21242,"Herrings prepared or preserved, not minced, nei"
037.1.1.5.5.201,1,037.1.1.5.5,35,1604.13,037.12,21242,"Pilchards (Sardinops spp.), prep. or pres., not minced, nei"
037.1.1.5.5.202,1,037.1.1.5.5,35,1604.13,037.12,21242,"Pilchards (Sardinops spp.), prep. or pres., not minced, in oil"
037.1.1.5.5.203,1,037.1.1.5.5,35,1604.13,037.12,21242,"Pilchards (Sardinops spp.), prep. or pres., not minced, in tomato sauce"
037.1.1.5.5.25,1,037.1.1.5.5,35,1604.13,037.12,21242,"South African pilchard, prep. or pres., not minced"
037.1.1.5.5.401,1,037.1.1.5.5,35,1604.13,037.12,21242,"European sardine, prepared or preserved, not minced, in oil"
037.1.1.5.5.402,1,037.1.1.5.5,35,1604.13,037.12,21242,"European sardine, prepared or preserved, not minced, in tomato sauce"
037.1.1.5.5.403,1,037.1.1.5.5,35,1604.13,037.12,21242,"European sardine, prepared or preserved, not minced, smoked"
037.1.1.5.5.409,1,037.1.1.5.5,35,1604.13,037.12,21242,"European sardine, prepared or preserved, not minced, nei"
037.1.1.5.5.50,1,037.1.1.5.5,35,1604.13,037.12,21242,"Sprat, prepared or preserved, not minced"
037.1.1.5.5.601,1,037.1.1.5.5,35,1604.16,037.15,21242,"Anchovies fillets, prepared or preserved"
037.1.1.5.5.602,1,037.1.1.5.5,35,1604.16,037.15,21242,"Anchovies, semi-preserved"
037.1.1.5.5.609,1,037.1.1.5.5,35,1604.16,037.12,21242,"Anchovies, prepared or preserved, not minced"
037.1.1.5.5.701,1,037.1.1.5.5,35,1604.13,037.12,21242,"Sardines, sardinellas, brisling or sprats, prep. or pres., not minced, in oil"
037.1.1.5.5.709,1,037.1.1.5.5,35,1604.13,037.12,21242,"Sardines, sardinellas, brisling or sprats, prep. or pres., not minced, nei"
037.1.1.5.5.901,1,037.1.1.5.5,35,1604.19,037.12,21242,"Clupeoids, prep. or pres., not minced, not in airtight containers"
037.1.1.5.5.909,1,037.1.1.5.5,35,1604.19,037.12,21242,"Clupeoids, prepared or preserved, not minced, nei"
037.1.1.5.6,0,037.1.1.5,36,1604.14,037.13,,"Tunas, bonitos, billfishes, etc., prepared or preserved, not minced"
037.1.1.5.6.101,1,037.1.1.5.6,36,1604.14,037.13,21242,"Bonito (Sarda spp.), prepared or preserved, not minced, in oil"
037.1.1.5.6.109,1,037.1.1.5.6,36,1604.14,037.13,21242,"Bonito (Sarda spp.), not minced, prepared or preserved, nei"
037.1.1.5.6.15,1,037.1.1.5.6,36,1604.19,037.15,21242,"Plain bonito prep. or pres., not minced"
037.1.1.5.6.201,1,037.1.1.5.6,36,1604.14,037.13,21242,"Skipjack, prepared or preserved, whole or in pieces, not minced, in oil"
037.1.1.5.6.209,1,037.1.1.5.6,36,1604.14,037.13,21242,"Skipjack prepared or preserved, not minced, nei"
037.1.1.5.6.401,1,037.1.1.5.6,36,1604.14,037.13,21242,"Albacore (=Longfin tuna), prepared or preserved, not minced, in oil"
037.1.1.5.6.409,1,037.1.1.5.6,36,1604.14,037.13,21242,"Albacore (=Longfin tuna), prep. or pres., not minced, nei"
037.1.1.5.6.902,1,037.1.1.5.6,36,1604.14,037.13,21242,"Tuna loins, prepared or preserved"
037.1.1.5.6.903,1,037.1.1.5.6,36,1604.14,037.13,21242,"Tunas prepared or preserved, not minced, in airtight containers"
037.1.1.5.6.905,1,037.1.1.5.6,36,1604.14,037.13,21242,"Tunas prepared or preserved, not minced, not in airtight containers"
037.1.1.5.6.909,1,037.1.1.5.6,36,1604.14,037.13,21242,"Tunas, flakes and grated, prepared or preserved"
037.1.1.5.6.910,1,037.1.1.5.6,36,1604.14,037.13,21242,"Tunas prepared or preserved, not minced, in oil"
037.1.1.5.6.911,1,037.1.1.5.6,36,1604.14,037.13,21242,"Tunas prepared or preserved, not minced, nei"
037.1.1.5.6.961,1,037.1.1.5.6,36,1604.19,037.15,21242,"Loins of Euthynnus other than skipjack, prep. or pres."
037.1.1.5.6.969,1,037.1.1.5.6,36,1604.19,037.15,21242,"Euthynnus other than skipjack prep. or pres. not minced, nei"
037.1.1.5.6.99,1,037.1.1.5.6,36,1604.19,037.15,21242,"Tunas, bonitos, billfishes etc., prepared or preserved, not minced, nei"
037.1.1.5.7,0,037.1.1.5,37,1604.19,037.15,,"Miscellaneous pelagic fish, prepared or preserved, not minced"
037.1.1.5.7.02,1,037.1.1.5.7,37,1604.19,037.15,21242,"Pacific sauries prepared or preserved, not minced"
037.1.1.5.7.611,1,037.1.1.5.7,37,1604.15,037.14,21242,"Chub mackerel prepared or preserved, not minced"
037.1.1.5.7.612,1,037.1.1.5.7,37,1604.15,037.14,21242,"Chub mackerel prepared or preserved, not minced, in oil"
037.1.1.5.7.613,1,037.1.1.5.7,37,1604.15,037.14,21242,"Chub mackerel prepared or preserved, not minced, in tomato sauce"
037.1.1.5.7.614,1,037.1.1.5.7,37,1604.15,037.14,21242,"Chub mackerel prepared or preserved, not minced, in brine"
037.1.1.5.7.62,1,037.1.1.5.7,37,1604.15,037.14,21242,"Atlantic mackerel prepared or preserved, not minced"
037.1.1.5.7.691,1,037.1.1.5.7,37,1604.15,037.14,21242,"Mackerel prepared or preserved, not minced, nei"
037.1.1.5.7.692,1,037.1.1.5.7,37,1604.15,037.14,21242,"Mackerels, fillets, prepared or preserved"
037.1.1.5.7.693,1,037.1.1.5.7,37,1604.15,037.14,21242,"Mackerels nei, prep. or pres., not minced, in oil or in brine"
037.1.1.5.7.70,1,037.1.1.5.7,37,1604.19,037.15,21242,"Jack and horse mackerel prepared or preserved, not minced"
037.1.1.5.7.90,1,037.1.1.5.7,37,1604.19,037.15,21242,"Miscellaneous pelagic fish nei, prep. or pres., not minced"
037.1.1.5.8,0,037.1.1.5,38,1604.19,037.15,,"Sharks, rays, chimaeras, prepared or preserved, not minced"
037.1.1.5.8.30,1,037.1.1.5.8,38,1604.19,037.15,21234,"Shark fins, prepared or preserved"
037.1.1.5.8.90,1,037.1.1.5.8,38,1604.19,037.15,21242,"Sharks, rays, chimaeras, prepared or preserved, not minced, nei"
037.1.1.5.9,0,037.1.1.5,39,1604.19,037.15,,"Miscellaneous marine fish prepared or preserved, whole or in pieces, not minced"
037.1.1.5.9.90,1,037.1.1.5.9,39,1604.19,037.15,21242,"Marine fish nei, prepared or preserved, not minced"
037.1.1.6,0,037.1.1,X,1604.19,037.15,,"Fish, prepared or preserved, not minced"
037.1.1.6.91,1,037.1.1.6,39,1604.19,037.15,21242,"Fish fillets, prep. or pres, incl. raw, coated in batter or breadcrum, cooked or not, frozen"
037.1.1.6.92,1,037.1.1.6,39,1604.19,037.15,21242,"Fish spiced, marinated, etc., not minced, prep. or pres."
037.1.1.6.93,1,037.1.1.6,39,1604.19,037.15,21242,"Fish products (not minced), semi-preserved"
037.1.1.6.94,1,037.1.1.6,39,1604.19,037.15,21242,"Fish not minced, prep. or pres., in airtight containers"
037.1.1.6.95,1,037.1.1.6,39,1604.19,037.15,21242,"Fish not minced, prep. or pres., not in airtight containers"
037.1.1.6.96,1,037.1.1.6,39,1604.19,037.15,21242,"Fish not minced, in oil, prepared or preserved"
037.1.1.6.99,1,037.1.1.6,39,1604.19,037.15,21242,"Fish nei, prepared or preserved, not minced"
037.1.2,0,037.1,39,1604.19,037.1,,Fish products prepared or preserved
037.1.2.1,0,037.1.2,39,1604.32,037.17,,"Caviar and caviar substitutes, roes, etc."
037.1.2.1.10,1,037.1.2.1,21,1604.31,037.17,21243,Caviar
037.1.2.1.20,1,037.1.2.1,39,1604.32,037.17,21243,Caviar substitutes
037.1.2.1.23,1,037.1.2.1,23,1604.32,037.17,21243,"Salmon roes, prepared and preserved"
037.1.2.1.29,1,037.1.2.1,39,1604.32,037.17,21243,Caviar and caviar substitutes
037.1.2.1.30,1,037.1.2.1,32,1604.32,037.17,21243,"Cod roe, prepared"
037.1.2.1.40,1,037.1.2.1,35,1604.32,037.17,21243,"Herring roe, prepared"
037.1.2.1.50,1,037.1.2.1,34,1604.32,037.17,21243,"Lumpfish roes, prepared"
037.1.2.1.90,1,037.1.2.1,39,1604.32,037.17,21243,"Fish roes, prepared, nei"
037.1.2.1.95,1,037.1.2.1,39,1604.32,037.17,21243,"Fish livers, roes, etc., prepared or preserved, nei"
037.1.3,0,037.1,39,1604.20,037.16,,"Fish minced, products and preparations"
037.1.3.3,0,037.1.3,13,1604.20,037.16,,"Freshwater fish prepared or preserved, minced"
037.1.3.3.9,0,037.1.3.3,13,1604.20,037.16,,"Miscellaneous freshwater fish, prep. or pres., minced"
037.1.3.3.9.90,1,037.1.3.3.9,13,1604.20,037.16,21242,"Freshwater fish nei prepared or preserved, minced"
037.1.3.4,0,037.1.3,25,1604.20,037.16,,"Diadromous fish minced, products and preparations"
037.1.3.4.3,0,037.1.3.4,23,1604.20,037.16,,"Salmons, trouts, smelts, minced, prepared or preserved"
037.1.3.4.3.39,1,037.1.3.4.3,23,1604.20,037.16,21242,"Salmon minced, prepared or preserved"
037.1.3.4.3.50,1,037.1.3.4.3,23,1604.20,037.16,21242,"Trouts, minced, prepared or preserved"
037.1.3.4.3.90,1,037.1.3.4.3,23,1604.20,037.16,21242,"Salmonoids nei, minced, prepared or preserved"
037.1.3.4.5,0,037.1.3.4,25,1604.20,037.16,,"Miscellaneous diadromous fish minced, prepared or preserved"
037.1.3.4.5.90,1,037.1.3.4.5,25,1604.20,037.16,21242,"Diadromous fish minced, prepared or preserved, nei"
037.1.3.5,0,037.1.3,39,1604.20,037.16,,"Marine fish minced, prepared or preserved"
037.1.3.5.1,0,037.1.3.5,31,1604.20,037.16,,"Flounders, halibuts, soles etc., minced, prepared or preserved"
037.1.3.5.1.90,1,037.1.3.5.1,31,1604.20,037.16,21242,"Flatfish nei, minced, prepared or preserved"
037.1.3.5.2,0,037.1.3.5,32,1604.20,037.16,,"Cods, hakes, haddocks, etc, minced, prep. or pres."
037.1.3.5.2.90,1,037.1.3.5.2,32,1604.20,037.16,21242,"Gadiformes, minced, prepared or preserved, nei"
037.1.3.5.3,0,037.1.3.5,33,1604.20,037.16,,"Coastal fishes, minced, prepared or preserved"
037.1.3.5.3.90,1,037.1.3.5.3,33,1604.20,037.16,21242,"Miscellaneous coastal fish nei, minced, prepared or preserved"
037.1.3.5.4,0,037.1.3.5,34,1604.20,037.16,,"Demersal fishes, minced, prepared or preserved"
037.1.3.5.4.90,1,037.1.3.5.4,34,1604.20,037.16,21242,"Miscellaneous demersal fish nei, minced, prepared or preserved"
037.1.3.5.5,0,037.1.3.5,35,1604.20,037.16,,"Herrings, sardines, anchovies, etc. minced, prepared or preserved"
037.1.3.5.5.19,1,037.1.3.5.5,35,1604.20,037.16,21242,"Herrings minced, prepared or preserved"
037.1.3.5.5.60,1,037.1.3.5.5,35,1604.20,037.16,21242,"Anchovies minced, prepared or preserved"
037.1.3.5.5.70,1,037.1.3.5.5,35,1604.20,037.16,21242,"Sardines, sardinellas, sprats minced, prepared or preserved"
037.1.3.5.5.90,1,037.1.3.5.5,35,1604.20,037.16,21242,"Clupeoids nei, minced, prepared or preserved"
037.1.3.5.6,0,037.1.3.5,36,1604.20,037.16,,"Tunas, bonitos, billfishes, minced, prepared or preserved"
037.1.3.5.6.91,1,037.1.3.5.6,36,1604.20,037.16,21242,"Tunas nei, minced, prepared or preserved"
037.1.3.5.6.99,1,037.1.3.5.6,36,1604.20,037.16,21242,"Tunas, bonitos, billfishes, nei, minced, prepared or preserved"
037.1.3.5.7,0,037.1.3.5,37,1604.20,037.16,,"Miscellaneous pelagic fish, minced, prepared or preserved"
037.1.3.5.7.69,1,037.1.3.5.7,37,1604.20,037.16,21242,"Mackerel, minced, prepared or preserved"
037.1.3.5.7.90,1,037.1.3.5.7,37,1604.20,037.16,21242,"Miscellaneous pelagic fish nei, minced, prepared or preserved"
037.1.3.5.9,0,037.1.3.5,39,1604.20,037.16,,"Miscellaneous marine fish, minced, prepared or preserved"
037.1.3.5.9.911,1,037.1.3.5.9,39,1604.20,037.16,21241,"Balls, cakes, sausages, etc.prepared from minced fish"
037.1.3.5.9.912,1,037.1.3.5.9,39,1604.20,037.16,21241,Fish cakes
037.1.3.5.9.92,1,037.1.3.5.9,39,1604.20,037.16,21241,Kamaboko
037.1.3.5.9.93,1,037.1.3.5.9,39,1604.20,037.16,21241,Tsukudani
037.1.3.5.9.94,1,037.1.3.5.9,39,1604.20,037.16,21241,Fish paste
037.1.3.5.9.95,1,037.1.3.5.9,32,1604.20,037.16,21241,Preparations of surimi
037.1.3.5.9.96,1,037.1.3.5.9,39,1604.20,037.16,21241,"Fingers, sticks, prepared with minced fish"
037.1.3.5.9.97,1,037.1.3.5.9,39,1604.20,037.16,21241,Fish crackers
037.1.3.5.9.98,1,037.1.3.5.9,39,2103.90,037.16,21241,"Fish, sauce"
037.1.3.5.9.99,1,037.1.3.5.9,39,1604.20,037.16,21242,"Marine fish nei, minced, prepared or preserved"
037.1.3.6,0,037.1.3,X,1604.20,037.16,,"Fish minced, prepared or preserved"
037.1.3.6.90,1,037.1.3.6,39,1604.20,037.16,21242,"Fish minced nei, prepared or preserved"
037.1.3.6.91,1,037.1.3.6,39,1604.20,037.16,21242,"Fish minced nei, in airtight containers prepared or preserved"
037.1.3.6.92,1,037.1.3.6,39,1604.20,037.16,21242,"Fish minced nei, not in airtight containers prepared or preserved"
037.2,0,03,47,1605.40,037.2,,"Crustaceans, molluscs, other aq. inv., prepared or preserved"
037.2.1,0,037.2,47,1605.40,037.21,,"Crustaceans, prepared or preserved"
037.2.1.1,0,037.2.1,47,1605.40,037.21,,"Crustaceans, prep. or pres., whether or not in airtight containers"
037.2.1.1.1,0,037.2.1.1,41,1605.40,037.21,,"Freshwater crustaceans, prepared or preserved"
037.2.1.1.1.10,1,037.2.1.1.1,41,1605.40,037.21,21270,"Crayfish (freshwater), prepared or preserved"
037.2.1.1.1.90,1,037.2.1.1.1,41,1605.40,037.21,21270,"Freshwater crustaceans nei, prepared or preserved"
037.2.1.1.2,0,037.2.1.1,42,1605.10,037.21,,"Crabs, prepared or preserved"
037.2.1.1.2.10,1,037.2.1.1.2,44,1605.10,037.21,21270,"King crab meat, prepared or preserved"
037.2.1.1.2.20,1,037.2.1.1.2,42,1605.10,037.21,21270,"Tanner crab meat, prepared or preserved"
037.2.1.1.2.901,1,037.2.1.1.2,42,1605.10,037.21,21270,"Crab meat frozen, prepared or preserved"
037.2.1.1.2.902,1,037.2.1.1.2,42,1605.10,037.21,21270,"Crab meat, in airtight containers, prep.or pres."
037.2.1.1.2.909,1,037.2.1.1.2,42,1605.10,037.21,21270,"Crab meat nei, prepared or preserved"
037.2.1.1.3,0,037.2.1.1,43,1605.30,037.21,,"Lobsters, spiny-rock lobsters, etc., prepared or preserved"
037.2.1.1.3.10,1,037.2.1.1.3,43,1605.30,037.21,21270,"Spiny-rock lobster, prepared or preserved"
037.2.1.1.3.20,1,037.2.1.1.3,43,1605.30,037.21,21270,"Lobster tails or meat, prep. or pres."
037.2.1.1.5,0,037.2.1.1,45,1605.21,037.21,,"Shrimps, prawns, etc., prepared or preserved"
037.2.1.1.5.901,1,037.2.1.1.5,45,1605.21,037.21,21270,"Shrimps, peeled, cooked, prep. or pres."
037.2.1.1.5.902,1,037.2.1.1.5,45,1605.29,037.21,21270,"Shrimps, breaded, raw and cooked, prep. or pres."
037.2.1.1.5.903,1,037.2.1.1.5,45,1605.29,037.21,21270,Shrimp paste
037.2.1.1.5.904,1,037.2.1.1.5,45,1605.21,037.21,21270,"Shrimps and prawns, prep. or pres., not in airtight containers"
037.2.1.1.5.905,1,037.2.1.1.5,45,1605.29,037.21,21270,"Shrimps and prawns, prep. or pres., in airtight containers"
037.2.1.1.5.909,1,037.2.1.1.5,45,1605.21,037.21,21270,"Shrimps, prawns, prepared or preserved, nei"
037.2.1.1.9,0,037.2.1.1,47,1605.40,037.21,,"Miscellaneous marine crustaceans, prepared or preserved"
037.2.1.1.9.91,1,037.2.1.1.9,47,1605.40,037.21,21270,Crustacean preparations incl. paste
037.2.1.1.9.99,1,037.2.1.1.9,47,1605.40,037.21,21270,"Crustaceans nei, prepared or preserved"
037.2.2,0,037.2,58,1605.69,037.22,,"Molluscs and other aq. inv., prepared or preserved"
037.2.2.1,0,037.2.2,58,1605.59,037.22,,"Molluscs, prep. or pres., whether or not in airtight containers"
037.2.2.1.2,0,037.2.2.1,52,1605.59,037.22,,"Univalves meat, prepared or preserved"
037.2.2.1.2.10,1,037.2.2.1.2,52,1605.57,037.22,21280,"Abalone meat, prepared or preserved"
037.2.2.1.2.30,1,037.2.2.1.2,52,1605.59,037.22,21280,"Stromboid conchs meat, prepared or preserved"
037.2.2.1.2.90,1,037.2.2.1.2,52,1605.59,037.22,21280,"Univalves meat, prepared or preserved, nei"
037.2.2.1.3,0,037.2.2.1,53,1605.51,037.22,,"Oyster meat, prepared or preserved"
037.2.2.1.3.20,1,037.2.2.1.3,53,1605.51,037.22,21280,"Oyster meat, prepared or preserved, nei"
037.2.2.1.3.30,1,037.2.2.1.3,53,2103.90,037.22,21280,Oyster sauce
037.2.2.1.4,0,037.2.2.1,54,1605.53,037.22,,"Mussels, prepared or preserved"
037.2.2.1.4.91,1,037.2.2.1.4,54,1605.53,037.22,21280,"Mussel meat, prep. or pres., not in airtight containers"
037.2.2.1.4.92,1,037.2.2.1.4,54,1605.53,037.22,21280,"Mussel meat, prep. or pres., in airtight containers"
037.2.2.1.4.99,1,037.2.2.1.4,54,1605.53,037.22,21280,"Mussel meat, prepared or preserved, nei"
037.2.2.1.5,0,037.2.2.1,55,1605.52,037.22,,"Scallops, pectens, etc., prepared or preserved"
037.2.2.1.5.90,1,037.2.2.1.5,55,1605.52,037.22,21280,"Scallop meat, prepared or preserved"
037.2.2.1.6,0,037.2.2.1,56,1605.56,037.22,,"Clams, cockles, arkshells, etc., prep. or pres."
037.2.2.1.6.102,1,037.2.2.1.6,56,1605.56,037.22,21280,"Clam chowder, canned"
037.2.2.1.6.109,1,037.2.2.1.6,56,1605.56,037.22,21280,"Clams, prep. or pres., whether or not in airtight containers"
037.2.2.1.6.90,1,037.2.2.1.6,56,1605.56,037.22,21280,"Clams, cockles, arkshells, etc., prep. or pres., nei"
037.2.2.1.7,0,037.2.2.1,57,1605.59,037.22,,"Cephalopods, prepared or preserved"
037.2.2.1.7.10,1,037.2.2.1.7,57,1605.54,037.22,21280,"Cuttlefishes, prepared or preserved"
037.2.2.1.7.31,1,037.2.2.1.7,57,1605.54,037.22,21280,"Squids, seasoned"
037.2.2.1.7.39,1,037.2.2.1.7,57,1605.54,037.22,21280,"Squids, prepared or preserved, nei"
037.2.2.1.7.50,1,037.2.2.1.7,57,1605.54,037.22,21280,"Cuttlefish and squid, prepared or preserved"
037.2.2.1.7.60,1,037.2.2.1.7,57,1605.55,037.22,21280,"Octopus, prepared or preserved"
037.2.2.1.7.91,1,037.2.2.1.7,57,1605.59,037.22,21280,"Cephalopods, preparations, not in airtight containers"
037.2.2.1.7.99,1,037.2.2.1.7,57,1605.59,037.22,21280,"Cephalopods, prepared or preserved, nei"
037.2.2.1.8,0,037.2.2.1,58,1605.69,037.22,,"Miscellaneous aquatic invertebrates, prep. Or pres."
037.2.2.1.8.10,1,037.2.2.1.8,76,1605.61,037.22,21280,"Sea-cucumber, prepared or preserved"
037.2.2.1.8.20,1,037.2.2.1.8,76,1605.62,037.22,21280,"Sea-urchin, prepared or preserved"
037.2.2.1.8.30,1,037.2.2.1.8,77,1605.63,037.22,21280,Jellyfish preparations
037.2.2.1.8.90,1,037.2.2.1.8,77,1605.69,037.22,21280,"Other aquatic invertebrates, prepared or preserved, nei"
037.2.2.1.9,0,037.2.2.1,58,1605.59,037.22,,"Miscellaneous molluscs and aq. invertebrates, prep. or pres."
